site_id,site_name,latitude,longitude,elevation_m,state,temp_bias_c,temp_mae_c,temp_rmse_c,temp_corr,temp_n_days,prec_bias_mm,prec_mae_mm,prec_total_bias_pct,prec_cw3e_total_mm,prec_snotel_total_mm,prec_n_days,bias_category
390:UT:SNTL,Castle Valley,37.66098,-112.74093,2928.2136,UT,-0.33710071766104194,1.0677206066946727,1.3132452107509651,0.915943125867386,119.0,-0.2567183342465753,1.082903890410959,-21.20150963888135,348.257808,441.96000000000004,365.0,PRECIP_BIAS_ONLY
391:CA:SNTL,Cedar Pass,41.58233,-120.3025,2142.744,CA,0.21673600891943637,1.17317867485806,1.498131151636344,0.9841157558419307,364.0,-0.38614980821917794,1.4331875506849316,-17.126552930883644,682.01532,822.96,365.0,PRECIP_BIAS_ONLY
392:UT:SNTL,Chalk Creek #1,40.85464,-111.04765,2795.3208,UT,0.029830060629017954,1.2676216902363031,1.6328543613846205,0.9830846536262282,365.0,-0.5914837150684931,1.4746597589041095,-25.296629640044987,637.548444,853.4399999999999,365.0,PRECIP_BIAS_ONLY
393:UT:SNTL,Chalk Creek #2,40.88529,-111.06954,2501.7984,UT,,,,,,-0.4242599890410959,1.606023605479452,-21.316956114751385,571.585104,726.4399999999999,365.0,PRECIP_BIAS_ONLY
394:NM:SNTL,Chamita,36.95606,-106.65723,2555.1384000000003,NM,1.0740299848139494,1.4572697866290083,1.7690520629483801,0.9860955653995703,365.0,-0.2161843726027397,1.0750356602739726,-18.491586051743525,347.81270400000005,426.72,365.0,BOTH_BIASES
395:OR:SNTL,Chemult Alternate,43.22625,-121.80662,1478.28,OR,0.22289796483633215,1.1871761656971171,1.5220329754151494,0.9813777722979923,364.0,-0.38531492602739725,1.4412940821917806,-20.208050462670254,555.320052,695.9599999999999,365.0,PRECIP_BIAS_ONLY
396:UT:SNTL,Chepeta,40.77458,-110.0105,3200.0952,UT,,,,,,-0.24328903013698622,1.4256039232876712,-12.575836401744725,617.319504,706.1199999999999,365.0,PRECIP_BIAS_ONLY
895:ID:SNTL,Chocolate Gulch,43.7685,-114.41812,1923.288,ID,0.8140376212374655,1.3844212397214695,1.8455618901647346,0.9855236334017937,365.0,-0.024075375342465743,1.208137008219178,-1.663293458509971,519.5324880000001,528.3199999999999,365.0,LOW_BIAS
398:OR:SNTL,Clackamas Lake,45.09658,-121.75443,1036.3200000000002,OR,1.0139267470616067,1.5865584475125996,2.1958034590545945,0.9706151691228498,364.0,-0.13791117808219158,1.9342321205479454,-4.216584017423345,1143.46242,1193.8,365.0,TEMP_BIAS_ONLY
983:UT:SNTL,Clayton Springs,37.9725,-111.83355,3062.9352000000003,UT,,,,,,-0.2260744438356164,1.004893293150685,-17.752500322705558,382.302828,464.81999999999994,365.0,PRECIP_BIAS_ONLY
399:UT:SNTL,Clear Creek #1,39.86671,-111.28363,2735.58,UT,-0.6821207926449547,1.5700462230011356,1.9897115664510423,0.9771315819769228,365.0,-0.6178149698630137,1.4792069479452057,-32.16684697021568,475.537536,701.04,365.0,PRECIP_BIAS_ONLY
400:UT:SNTL,Clear Creek #2,39.89275,-111.25154,2388.7176,UT,0.7402816730765063,1.4267365951198714,1.7901620034640437,0.9849436621647343,365.0,-0.45256349589041095,1.219978575342466,-28.903880314960624,406.31432400000006,571.5,365.0,PRECIP_BIAS_ONLY
401:OR:SNTL,Clear Lake,45.18832,-121.6916,1161.288,OR,0.009132736026808403,1.0605535192639646,1.363460217731578,0.9831262523249292,364.0,0.2705677369863015,2.0569234630136988,10.652273109696925,1025.857224,927.0999999999999,365.0,PRECIP_BIAS_ONLY
402:WY:SNTL,Cloud Peak Reservoir,44.40343,-107.06057,3005.328,WY,-0.19654476040290775,1.6468053021451468,2.1164246551635157,0.9704647529541879,364.0,-1.2089442958904109,1.5796396602739724,-60.74344309234073,285.175332,726.44,365.0,PRECIP_BIAS_ONLY
403:MT:SNTL,Clover Meadow,45.01788,-111.8456,2621.28,MT,-0.4737513862123056,1.5736429233972558,2.0127616958790373,0.9791127650306246,365.0,-1.969815221917808,2.134574520547945,-86.5639138914975,111.597444,830.5799999999999,365.0,PRECIP_BIAS_ONLY
405:WY:SNTL,Cold Springs,43.27676,-109.44585,2935.224,WY,-0.4433694879246349,1.5040587358287647,1.9850452295818501,0.977130739796086,365.0,-0.6978547945205478,1.238917304109589,-49.64469478443906,258.363,513.0799999999999,365.0,PRECIP_BIAS_ONLY
406:OR:SNTL,Cold Springs Camp,42.53305,-122.17683,1810.5120000000002,OR,0.9337278384064155,1.2393168263242131,1.5792977253800287,0.9867445278892817,365.0,-0.3052064876712327,1.9688485917808218,-9.31176488289281,1084.939632,1196.34,365.0,LOW_BIAS
982:WY:SNTL,Cole Canyon,44.48632,-104.41057,1801.3680000000002,WY,-0.08328775906961215,1.9199803008367584,2.4984982521180314,0.9712272456462449,365.0,-0.6407182356164383,1.5545533260273974,-40.92076220472441,337.637844,571.5,365.0,PRECIP_BIAS_ONLY
407:MT:SNTL,Cole Creek,45.19405,-109.34548,2392.6800000000003,MT,0.2650716811324426,1.8788199100251164,2.4027100776892323,0.9675613894120312,365.0,-1.330865424657534,1.7959026410958903,-61.892041892821645,299.09412,784.8599999999999,365.0,PRECIP_BIAS_ONLY
408:CO:SNTL,Columbine,40.39591,-106.60437,2794.1016,CO,1.1958907231708102,1.6410194309752872,2.0175574698894296,0.9832041909262077,364.0,-0.9111912986301369,2.2427184219178082,-34.91704188976378,619.915176,952.5,365.0,BOTH_BIASES
409:CO:SNTL,Columbine Pass,38.41819,-108.38313,2795.3208,CO,1.2158350911249076,1.5659614181290316,1.8828249498782532,0.9867364696488303,363.0,-0.5062284931506849,2.1496920109589044,-23.850961662579053,589.9266,774.6999999999999,365.0,BOTH_BIASES
904:CO:SNTL,Columbus Basin,37.44146,-108.02468,3286.0488,CO,-0.26503704865294503,1.1755590693812759,1.5321395989779527,0.9823226630949156,365.0,-0.5690028383561643,1.979164591780822,-21.07375152203912,777.833964,985.52,365.0,PRECIP_BIAS_ONLY
410:MT:SNTL,Combination,46.46523,-113.39358,1706.88,MT,-0.6121640178333111,1.6237380287808165,2.013330893124476,0.9789894298900704,365.0,-0.3259365369863014,1.2513985863013697,-21.989360097593437,422.053164,541.02,365.0,PRECIP_BIAS_ONLY
411:ID:SNTL,Cool Creek,46.76361,-115.29528,1914.144,ID,-0.325220834377831,1.4533595414965705,1.870606643953634,0.9784006580517653,365.0,-0.7506510575342463,2.851845008219178,-16.123938420253513,1425.272364,1699.2599999999998,365.0,PRECIP_BIAS_ONLY
412:CO:SNTL,Copeland Lake,40.20733,-105.5695,2607.5640000000003,CO,-0.13230918390294527,1.5214556177796787,1.9244614736983887,0.9741824560368004,365.0,-0.9148193205479451,1.9601869698630134,-47.28786211975301,372.21094800000003,706.1199999999999,365.0,PRECIP_BIAS_ONLY
413:MT:SNTL,Copper Bottom,47.05678,-112.595,1584.96,MT,-0.09150783237326497,1.4878536589783093,1.9713819439607265,0.976398838867882,365.0,-0.6453202849315068,1.3927913643835614,-37.69635490685615,389.298096,624.8399999999999,365.0,PRECIP_BIAS_ONLY
414:MT:SNTL,Copper Camp,47.08158,-112.72955,2118.36,MT,0.13575022167011383,1.5424015836335625,1.9607127902158394,0.976751089271983,365.0,-1.0387796383561643,2.4545860602739724,-32.10181762763524,801.9454320000001,1181.1,365.0,PRECIP_BIAS_ONLY
415:CO:SNTL,Copper Mountain,39.48917,-106.17154,3207.4104,CO,-0.16785392906881774,1.152941213783815,1.5009061513167323,0.9835680210436129,345.0,-0.27782772602739714,1.8943881863013698,-13.08985671872984,673.29288,774.7,365.0,PRECIP_BIAS_ONLY
416:AZ:SNTL,Coronado Trail,33.80418,-109.15352,2565.8064,AZ,1.6570902331696655,1.7627879614228663,2.059724200046507,0.9852728527169661,364.0,-0.3903462904109588,1.2300370739726028,-25.613273649013045,413.783604,556.26,365.0,BOTH_BIASES
417:NV:SNTL,Corral Canyon,40.27551,-115.54017,2574.036,NV,0.01982294649545606,1.3351941475684934,1.7113927434205645,0.982780975762239,365.0,-0.7993688109589039,1.3771478575342466,-42.38742714356277,396.570384,688.3399999999999,365.0,PRECIP_BIAS_ONLY
418:WA:SNTL,Corral Pass,47.01872,-121.46464,1767.8400000000001,WA,0.4716558267594091,1.6162370953651617,1.9977232546299897,0.9595245511825305,364.0,-0.03661909041095878,1.8024806136986302,-1.1745964566928995,1124.554032,1137.9199999999998,365.0,LOW_BIAS
419:WY:SNTL,Cottonwood Creek,42.6459,-110.81482,2337.8160000000003,WY,0.33956899777970334,1.5383339478481763,1.8786343805671646,0.9813954059265825,365.0,-0.43520069041095877,1.4750047452054793,-17.868194825646793,730.151748,889.0,365.0,PRECIP_BIAS_ONLY
420:WA:SNTL,Cougar Mountain,47.27666,-121.67138,975.36,WA,0.08922710889956574,1.2026912623264865,1.540688538351951,0.968638593975581,365.0,-0.4895275506849313,2.734019210958904,-9.100322702223677,1784.742444,1963.42,365.0,LOW_BIAS
422:OR:SNTL,County Line,45.19107,-118.55015,1472.184,OR,-0.07145190537314604,1.3460535684592476,1.6550730360801142,0.9790019336359976,364.0,-0.21576664109589036,1.1257223671232877,-15.659513242662836,424.16517600000003,502.91999999999996,365.0,PRECIP_BIAS_ONLY
423:ID:SNTL,Cozy Cove,44.28846,-115.65508,1645.92,ID,0.2781780775285618,1.1895312520924686,1.4921524217510151,0.9870002141880264,365.0,-0.1860799013698629,1.749683912328767,-8.515868900145433,729.640836,797.56,365.0,LOW_BIAS
424:ID:SNTL,Crab Creek,44.437,-111.99384,2103.12,ID,-0.37771837724769425,1.2781118924006796,1.5941501776952058,0.9887098159667497,365.0,-0.23416578630136983,1.0811830575342467,-17.99454966524906,389.50948800000003,474.98,365.0,PRECIP_BIAS_ONLY
425:ID:SNTL,Crater Meadows,46.56394,-115.28903,1816.6080000000002,ID,0.16610765245309025,1.4009133359558157,1.7602170953771223,0.9792467478377265,364.0,-0.5852250849315066,2.644546619178082,-12.76135136749787,1460.2528439999999,1673.8599999999997,365.0,PRECIP_BIAS_ONLY
1010:OR:SNTL,Crazyman Flat,42.6381,-120.94917,1883.664,OR,0.5633060406181544,1.6545755316483535,2.1678130101775896,0.9636307338831491,364.0,-0.34711907945205467,1.758769490410959,-13.666105490238362,800.4015360000001,927.0999999999999,365.0,PRECIP_BIAS_ONLY
426:CO:SNTL,Crosho,40.16749,-107.05769,2734.9704,CO,0.20636403199659778,1.3604293953276285,1.690101437395091,0.9822821418414549,365.0,-0.5812691945205479,1.81767618630137,-26.85814821378838,577.776744,789.9399999999999,365.0,PRECIP_BIAS_ONLY
1045:WY:SNTL,Crow Creek,41.22824,-105.38571,2540.5080000000003,WY,1.0705679840191191,1.8628349039843843,2.31159045422869,0.9022865649346558,48.0,,,,,,,TEMP_BIAS_ONLY
977:CA:SNTL,Crowder Flat,41.89318,-120.75202,1575.816,CA,0.0001740913380506956,1.2106916565093877,1.5545171863961478,0.9797591767339322,355.0,-0.24132042739726026,1.0947439452054795,-17.514108804581248,414.83804399999997,502.91999999999996,365.0,PRECIP_BIAS_ONLY
427:MT:SNTL,Crystal Lake,46.78942,-109.51205,1844.0400000000002,MT,0.452490238231758,1.7290913792363067,2.2063304805386057,0.9729008800281431,365.0,-1.7117227616438357,2.2094346958904105,-63.889846405562935,353.12119200000006,977.8999999999999,365.0,PRECIP_BIAS_ONLY
428:CA:SNTL,Css Lab,39.32565,-120.36807,2101.2912,CA,0.8672189574988811,1.18370434000572,1.49193953072505,0.9866389160380437,365.0,-1.0074942575342463,2.6785158465753423,-19.94183445044575,1476.3045960000002,1844.04,365.0,PRECIP_BIAS_ONLY
430:CO:SNTL,Culebra #2,37.20939,-105.19988,3219.2976000000003,CO,0.07072079688330112,1.0826497795764372,1.4203454807372249,0.9798451176247288,302.0,-0.9806202630136985,1.6284587506849313,-47.76810302949419,391.373604,749.3,365.0,PRECIP_BIAS_ONLY
431:CO:SNTL,Cumbres Trestle,37.01877,-106.45275,3058.668,CO,1.2519508648386217,1.6173052106627885,1.98007013140909,0.9834210779267017,364.0,-1.7970350136986297,2.0130015890410955,-76.17561842380323,205.14221999999998,861.0600000000001,365.0,BOTH_BIASES
432:UT:SNTL,Currant Creek,40.35747,-111.08993,2412.492,UT,0.3933165732203417,1.43056812493037,1.7298413834013526,0.9836386373948235,365.0,0.0618223561643836,1.0646993095890411,4.935511811023634,479.76516,457.19999999999993,365.0,LOW_BIAS
919:MT:SNTL,Daisy Peak,46.66858,-110.33022,2316.48,MT,-0.17641437762668968,1.647490448311643,2.139967908493589,0.9754790662155322,365.0,-1.1819660493150683,1.4892291726027396,-70.18572395392725,183.262392,614.68,365.0,PRECIP_BIAS_ONLY
433:MT:SNTL,Daly Creek,46.18367,-113.8533,1761.7440000000001,MT,0.0037222683733104194,1.448795191480592,1.7453693091583806,0.9820196297455945,365.0,-0.27880038356164377,1.204925315068493,-16.352585569660942,520.5378599999999,622.3,365.0,PRECIP_BIAS_ONLY
434:OR:SNTL,Daly Lake,44.52147,-122.08718,1124.712,OR,-0.5356072900022608,1.35423975970319,1.7208862168947725,0.9734465157168358,365.0,-0.2034376986301367,3.2205413917808214,-3.801580946724953,1879.00524,1953.2599999999998,365.0,LOW_BIAS
435:UT:SNTL,Daniels-Strawberry,40.2953,-111.25677,2440.8384,UT,,,,,,-0.11164030684931499,1.1656958465753424,-7.036315789473659,538.371288,579.1199999999999,365.0,LOW_BIAS
436:MT:SNTL,Darkhorse Lake,45.17367,-113.58448,2726.436,MT,-0.7886181853481509,1.5433446830673432,1.9418987994241022,0.9802052661942372,365.0,-1.7978505972602736,2.3528863452054796,-59.94258618484755,438.524532,1094.74,365.0,PRECIP_BIAS_ONLY
437:MT:SNTL,Deadman Creek,46.79279,-110.67545,1965.96,MT,-0.053046696302488865,1.7753394658732884,2.212878945210533,0.9706758280404324,365.0,-0.795425906849315,1.6189676054794517,-49.26867635080098,298.949544,589.28,365.0,PRECIP_BIAS_ONLY
438:CO:SNTL,Deadman Hill,40.80572,-105.77018,3120.8472,CO,0.8127836250046142,1.586926657676777,1.9447434572790057,0.9795764656132591,363.0,-1.8153570301369861,2.342922684931507,-75.39544353921077,216.23468400000002,878.8399999999999,365.0,PRECIP_BIAS_ONLY
439:ID:SNTL,Deadwood Summit,44.54514,-115.5638,2090.928,ID,-0.5032160487064793,1.3237731287202326,1.6810477112545914,0.9835519493663825,364.0,-0.3473304767123286,2.6754929753424657,-8.502838669868133,1364.204376,1490.9799999999998,365.0,LOW_BIAS
923:WY:SNTL,Deer Park,42.59076,-108.90273,2956.56,WY,-0.2481118241255482,1.5354780679954319,1.9932571287350798,0.9758854175352212,365.0,-0.9858089753424656,1.5708875068493149,-47.22050866141732,402.179724,762.0,365.0,PRECIP_BIAS_ONLY
440:OR:SNTL,Derr.,44.4465,-119.93012,1783.0800000000002,OR,-0.018270859364674843,1.248166717237867,1.5449176759892742,0.9817181822568604,364.0,-0.4884702356164383,1.317813402739726,-27.96556074912946,459.24836400000004,637.54,365.0,PRECIP_BIAS_ONLY
442:OR:SNTL,Diamond Lake,43.18787,-122.14003,1609.344,OR,0.2790183957749764,1.1321396286389678,1.4028494570924464,0.9800828668127438,364.0,-0.0674908383561642,2.0856882958904106,-2.1892746307388444,1100.5858440000002,1125.2199999999998,365.0,LOW_BIAS
443:NV:SNTL,Diamond Peak,39.56361,-115.84421,2443.5816,NV,-0.7136003047303697,1.4609180959558743,1.8491877246900157,0.9825540187766532,357.0,-0.5136440986301369,1.058888,-41.23522984207978,267.179904,454.65999999999997,365.0,PRECIP_BIAS_ONLY
444:UT:SNTL,Dills Camp,39.04554,-111.46875,2812.6944000000003,UT,0.3702428168249166,1.1592296487552816,1.4806019391640637,0.9289683408701411,79.0,-0.16273842191780816,1.5683168109589039,-8.791593748149877,616.2404760000001,675.6399999999999,365.0,LOW_BIAS
445:NV:SNTL,Disaster Peak,41.96737,-118.18934,1908.048,NV,-0.6377260342442699,1.3307369319429139,1.6518463524634626,0.9863989512029993,365.0,-0.5531115616438356,1.0949861698630137,-39.543565636385,308.65427999999997,510.5399999999999,365.0,PRECIP_BIAS_ONLY
446:CA:SNTL,Dismal Swamp,41.99127,-120.18033,2243.328,CA,0.06551570471156126,1.0853609657806769,1.337946535871362,0.9861908231347452,364.0,-0.6568561424657532,1.7123368876712328,-20.60933294364406,923.5675079999999,1163.32,365.0,PRECIP_BIAS_ONLY
448:MT:SNTL,Divide,44.79317,-112.05645,2377.44,MT,-0.4632070533413013,1.3218521139189436,1.6900564856967577,0.9866481248092186,365.0,-0.8715113753424658,1.1701104328767122,-69.57603937007875,139.09834800000002,457.20000000000005,365.0,PRECIP_BIAS_ONLY
449:WY:SNTL,Divide Peak,41.30399,-107.15255,2660.904,WY,0.07734946716462866,1.535945174747024,1.9231493065642087,0.9792272228340242,364.0,-0.48721989041095876,1.5637300493150683,-22.44034675953967,614.64474,792.4799999999999,365.0,PRECIP_BIAS_ONLY
450:ID:SNTL,Dollarhide Summit,43.6025,-114.67417,2566.416,ID,-0.7951788053628435,1.370351760605531,1.7466656934787985,0.9867171480768964,364.0,-0.4035247561643835,1.7797506849315066,-16.80777541937691,729.013464,876.2999999999998,365.0,PRECIP_BIAS_ONLY
451:WY:SNTL,Dome Lake,44.57462,-107.29537,2706.6240000000003,WY,-0.3120627151209816,1.5733517183584451,2.017674617322508,0.9758061378592909,365.0,-1.2313403945205479,1.5819830246575344,-59.778575760800166,302.400756,751.8399999999999,365.0,PRECIP_BIAS_ONLY
452:UT:SNTL,Donkey Reservoir,38.2084,-111.47412,2986.7352,UT,0.7655228129219632,1.2810037102953693,1.5853631466224694,0.9265559387588644,79.0,-0.4746956821917808,1.104845687671233,-40.84679239945305,250.916076,424.17999999999995,365.0,PRECIP_BIAS_ONLY
453:NV:SNTL,Dorsey Basin,40.89343,-115.21104,2408.8344,NV,-0.023425808231712444,1.4150289467431507,1.7735026492497514,0.9804950265776744,365.0,-1.1799346410958902,1.7164564821917805,-50.31380920114955,425.303856,855.9799999999999,365.0,PRECIP_BIAS_ONLY
454:NV:SNTL,Draw Creek,41.661,-115.3234,2234.7936,NV,-1.4046447825268213,1.776993132676222,2.1699419552731483,0.9833143192808468,357.0,-0.26803780821917805,1.0955135123287671,-22.3937465665629,339.0462,436.88,365.0,BOTH_BIASES
455:UT:SNTL,Dry Bread Pond,41.41289,-111.5377,2530.4496,UT,0.3666329683984243,1.3314609175445258,1.690644676793144,0.9839671631690029,365.0,-0.17039121095890405,1.0712905643835615,-10.834226186328479,511.84720799999997,574.04,365.0,PRECIP_BIAS_ONLY
906:UT:SNTL,Dry Fork,40.56533,-112.17343,2161.9464000000003,UT,,,,,,-0.44101729315068483,1.1240639342465752,-25.451619390949638,471.48868799999997,632.46,365.0,PRECIP_BIAS_ONLY
457:CO:SNTL,Dry Lake,40.5337,-106.7814,2521.0008000000003,CO,0.979354955657537,1.4702101976469284,1.8326652294291037,0.9854765548703637,346.0,-0.53595741369863,1.677157063013699,-17.705172956828665,909.275544,1104.8999999999999,365.0,PRECIP_BIAS_ONLY
943:WA:SNTL,Dungeness,47.87224,-123.0788,1222.248,WA,-0.5984223001277399,1.1559908296005907,1.4870210988763315,0.9756114585490572,362.0,0.16286192876712333,2.1607458739726026,5.200752755905514,1202.444604,1143.0,365.0,LOW_BIAS
458:MT:SNTL,Dupuyer Creek,48.06341,-112.7573,1752.6000000000001,MT,-1.055119979001119,2.048014127460037,2.6654735993307095,0.963818476663067,365.0,-0.861818104109589,1.4276868602739725,-52.924760751059964,279.79639199999997,594.3599999999999,365.0,BOTH_BIASES
460:WY:SNTL,East Rim Divide,43.13097,-110.2023,2417.0640000000003,WY,-1.9070164798752065,2.2573872265716415,2.7281322542197453,0.9804753441984533,364.0,-0.18074172054794516,0.9532526246575344,-14.841558605174354,378.529272,444.5,365.0,BOTH_BIASES
461:UT:SNTL,East Willow Creek,39.31213,-109.53179,2530.4496,UT,0.14219537477419555,1.0749449114662888,1.3400381431083488,0.9477881127231881,131.0,-0.4861807342465753,1.0920255780821917,-41.09679666512274,254.34403200000003,431.8,365.0,PRECIP_BIAS_ONLY
462:CA:SNTL,Ebbetts Pass,38.5497,-119.80468,2639.8728,CA,-0.8334753466369639,1.376137413070768,1.796374180918284,0.9775468514533875,365.0,-0.37823300821917794,2.100325545205479,-11.002506296024734,1116.704952,1254.76,365.0,PRECIP_BIAS_ONLY
936:CO:SNTL,Echo Lake,39.65539,-105.59358,3259.5312000000004,CO,-0.5169422537476879,1.5493298209065893,2.00835534683236,0.9724326899539418,364.0,-0.8833971726027396,1.9398084164383562,-42.03472493090681,444.64003199999996,767.0799999999999,365.0,PRECIP_BIAS_ONLY
463:CA:SNTL,Echo Peak,38.849,-120.0795,2332.6344,CA,-1.0247848664571662,1.4726065471325431,1.8602523051133542,0.979278886817319,364.0,-0.9006684164383562,2.152105895890411,-21.4638077329886,1202.8760280000001,1531.6200000000001,365.0,BOTH_BIASES
464:OR:SNTL,Eilertson Meadows,44.86887,-118.11387,1679.448,OR,1.318909501829235,2.310140741076013,2.9229913154100466,0.953401226393066,364.0,-0.1531360767123287,1.685106728767123,-8.06072337111706,637.5253319999999,693.4199999999998,365.0,TEMP_BIAS_ONLY
465:CO:SNTL,El Diente Peak,37.78607,-108.02235,3114.1416000000004,CO,0.512281343625251,1.3210345496005105,1.6086941688183154,0.9816939725378993,364.0,-0.23958947945205478,2.0616256657534247,-12.25238322078069,626.2898399999999,713.74,365.0,PRECIP_BIAS_ONLY
910:WA:SNTL,Elbow Lake,48.69092,-121.90893,926.5920000000001,WA,0.8244363168227817,1.4886717712839974,1.908021482190741,0.9670114683461307,331.0,0.4091252602739733,4.535404887671232,5.029223442878037,3118.59072,2969.2599999999998,365.0,LOW_BIAS
466:ID:SNTL,Elk Butte,46.83998,-116.12233,1734.3120000000001,ID,-0.8789846788698406,1.5795266808059258,1.9609932088075803,0.9770916454671729,365.0,-0.798516306849315,2.453271484931507,-20.825303456850115,1108.0815479999999,1399.54,365.0,PRECIP_BIAS_ONLY
921:NM:SNTL,Elk Cabin,35.7073,-105.80584,2511.2472000000002,NM,1.0986783380091552,1.451531645196361,1.787906285348557,0.9828627788467046,365.0,-0.6661865753424656,1.2873243287671232,-43.713029878114554,313.1019,556.26,365.0,BOTH_BIASES
467:CO:SNTL,Elk River,40.84758,-106.96861,2663.6472000000003,CO,0.3790044947317581,1.314393013352743,1.6426927541464698,0.9847013259372147,365.0,-0.3698771506849315,1.5165389589041094,-17.035781344639606,657.47484,792.4799999999999,365.0,PRECIP_BIAS_ONLY
468:WY:SNTL,Elkhart Park G.S.,43.00657,-109.75893,2865.1200000000003,WY,-2.236016943359711,2.432152200620965,2.8912712719676774,0.9819033300591021,363.0,-0.3659571616438356,1.1791545315068495,-26.55976377952755,369.345636,502.91999999999996,365.0,BOTH_BIASES
469:MT:SNTL,Emery Creek,48.43412,-113.93725,1325.88,MT,-0.363059930341302,1.4818626002979394,1.83656342867886,0.9782495817280126,365.0,-0.45141974794520534,1.751670904109589,-20.399173971178115,642.9517920000001,807.7199999999999,365.0,PRECIP_BIAS_ONLY
470:OR:SNTL,Emigrant Springs,45.55808,-118.45383,1158.24,OR,-0.3994965060633932,1.4186706779910678,1.738737401597598,0.9794707253558093,364.0,-0.4847551890410958,1.655287090410959,-20.918829538199606,668.884356,845.8199999999999,365.0,PRECIP_BIAS_ONLY
471:ID:SNTL,Emigrant Summit,42.36055,-111.56085,2252.472,ID,-0.3752304962282875,1.2191908515273928,1.5288449135101945,0.9883117860954689,365.0,-0.16292094246575334,1.241629917808219,-7.963220311746744,687.293856,746.76,365.0,LOW_BIAS
472:WY:SNTL,Evening Star,44.65258,-109.78422,2804.1600000000003,WY,-0.22730182425111914,1.4787321774885822,1.8896331986326749,0.9801653182643365,365.0,-2.511723331506849,2.7643833424657536,-80.92749337947106,216.06098400000002,1132.84,365.0,PRECIP_BIAS_ONLY
473:CA:SNTL,Fallen Leaf,38.93403,-120.0545,1902.5616,CA,0.2510139034540864,1.2047100925912868,1.4847001875107773,0.9653454536437411,283.0,-0.04893822465753412,1.5833816876712328,-2.336365919376352,746.677548,764.54,365.0,LOW_BIAS
474:UT:SNTL,Farmington,40.97462,-111.80975,2408.5296000000003,UT,,,,,,-0.6662799890410958,1.8199615232876714,-26.231495631539207,683.9078039999999,927.0999999999999,365.0,PRECIP_BIAS_ONLY
475:UT:SNTL,Farnsworth Lake,38.77246,-111.67662,2933.0904,UT,,,,,,-0.547516021917808,1.4837490520547945,-25.544962163820433,582.476652,782.3199999999999,365.0,PRECIP_BIAS_ONLY
476:NV:SNTL,Fawn Creek,41.82098,-116.10153,2143.0488,NV,-1.287550657467298,1.7499279346265033,2.162914268223904,0.9812400971371712,357.0,-1.0588740493150683,1.4605195726027396,-50.2181632493958,383.13097200000004,769.6199999999999,365.0,BOTH_BIASES
477:OR:SNTL,Fish Creek,42.70992,-118.6321,2334.768,OR,-0.5748756402128898,1.473594979313181,1.8205278265662694,0.9783709227850067,364.0,-0.9268868821917807,2.1802007890410957,-33.465923317374276,672.606288,1010.92,365.0,PRECIP_BIAS_ONLY
478:WA:SNTL,Fish Lake,47.53565,-121.08553,1045.464,WA,2.5533719373844086,2.6942381701728637,3.7072188080613167,0.9373349582853662,364.0,0.20782142465753442,2.221687287671233,5.996807703253981,1340.77482,1264.9199999999998,365.0,TEMP_BIAS_ONLY
479:OR:SNTL,Fish Lk.,42.3801,-122.34943,1420.3680000000002,OR,0.7635908664858282,1.2644852593315108,1.659291399374386,0.9796058263991833,364.0,-0.37843978082191765,1.706288328767123,-13.494316250170957,885.48948,1023.6199999999999,365.0,PRECIP_BIAS_ONLY
480:MT:SNTL,Fisher Creek,45.06235,-109.94488,2773.6800000000003,MT,-0.9525581279874202,1.6194423745559268,2.0102640210354132,0.9820645771389316,365.0,-2.8353395397260277,3.225427912328767,-86.87431224082064,156.361068,1191.26,365.0,PRECIP_BIAS_ONLY
481:UT:SNTL,Five Points Lake,40.71785,-110.46721,3335.4264000000003,UT,-0.7470623936963243,1.4005441738744222,1.8552345037834406,0.9788736105825756,365.0,-0.30157639452054796,1.5862365808219177,-17.129156266533876,532.5446159999999,642.6199999999999,365.0,PRECIP_BIAS_ONLY
482:MT:SNTL,Flattop Mtn.,48.80225,-113.85713,1920.24,MT,-0.994050478630114,1.577060793111861,1.993797187655843,0.980923282566312,365.0,-1.3981459397260272,3.1594788712328765,-32.99091501493347,1036.536732,1546.86,365.0,PRECIP_BIAS_ONLY
483:OR:SNTL,Fourmile Lake,42.43933,-122.2288,1819.6560000000002,OR,0.7822925902999309,1.1592919612225376,1.4858292938889035,0.9868270248454011,364.0,-0.44561731506849306,1.8712579287671232,-13.20320805260167,1069.24968,1231.8999999999999,365.0,PRECIP_BIAS_ONLY
484:ID:SNTL,Franklin Basin,42.0505,-111.6012,2481.072,ID,0.6926269973927168,1.3413308085707847,1.720771918014285,0.985359588556608,365.0,-0.333405808219178,1.6861831452054796,-12.70840243112846,835.88688,957.5799999999999,365.0,PRECIP_BIAS_ONLY
485:CO:SNTL,Fremont Pass,39.38014,-106.19784,3452.1648,CO,-0.06362732277813639,1.112694306834937,1.4180126796884323,0.9866664622845452,364.0,-0.07314163287671228,1.7462162191780821,-3.7944080275164125,676.883304,703.5799999999999,365.0,LOW_BIAS
486:NM:SNTL,Frisco Divide,33.73687,-108.94327,2442.3624,NM,1.8217023505367702,2.132845875967899,2.673380973291637,0.9534564279719866,288.0,-0.20138763835616436,1.0352853479452053,-23.338356616713245,241.453512,314.96000000000004,365.0,BOTH_BIASES
